name,taxonomy,bin_length,gc_percent,coverage,curation_status,completion_status,metagenome_id,normalized_coverage,domain
SR-VP_05_06_2024_ck_bottom_metabat2_894_sub,"Acidobacteria, Bacteria",7684048.0,60.95,8.38,Uncurated genome,partial,ck_bottom,-0.33295639074204075,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_12080,"Deltaproteobacteria, Proteobacteria, Bacteria",2741586.0,47.23,16.58,Uncurated genome,near complete,ck_bottom,0.34939284447111607,Bacteria
SR-VP_05_06_2024_ck_bottom_metabat2_8718,Bacteria,3758113.0,68.5,10.59,Uncurated genome,near complete,ck_bottom,-0.09889414562271748,Bacteria
SR-VP_05_06_2024_ck_bottom_metabat2_82904,Bacteria,2933590.0,70.66,5.0,Uncurated genome,near complete,ck_bottom,-0.8493663928019324,Bacteria
SR-VP_05_06_2024_ck_bottom_metabat2_7320,Bacteria,7754938.0,56.34,9.82,Uncurated genome,near complete,ck_bottom,-0.17438318286965826,Bacteria
SR-VP_05_06_2024_ck_bottom_metabat2_7303_sub,"Rhodocyclales, Betaproteobacteria, Proteobacteria, Bacteria",2776327.0,61.55,9.01,Uncurated genome,partial,ck_bottom,-0.26046923361578633,Bacteria
SR-VP_05_06_2024_ck_bottom_metabat2_725,"Acidobacteria, Bacteria",3250417.0,60.26,11.34,Uncurated genome,near complete,ck_bottom,-0.030468006936426484,Bacteria
SR-VP_05_06_2024_ck_bottom_metabat2_702,Bacteria,4158994.0,61.08,12.36,Uncurated genome,near complete,ck_bottom,0.055661146793512195,Bacteria
SR-VP_05_06_2024_ck_bottom_metabat2_67,"Euryarchaeota, Archaea",2875777.0,43.64,49.83,Uncurated genome,near complete,ck_bottom,1.4498129070572805,Archaea
SR-VP_05_06_2024_ck_bottom_metabat2_6498,"Deltaproteobacteria, Proteobacteria, Bacteria",3961894.0,54.7,5.21,Uncurated genome,near complete,ck_bottom,-0.8082244494707571,Bacteria
SR-VP_05_06_2024_ck_bottom_metabat2_6224,"Gemmatimonadetes, Bacteria",4653911.0,68.58,11.25,Uncurated genome,near complete,ck_bottom,-0.03843617658560339,Bacteria
SR-VP_05_06_2024_ck_bottom_metabat2_6,"Bathyarchaeota, Archaea",2013263.0,45.76,14.05,Uncurated genome,near complete,ck_bottom,0.18381809054372233,Archaea
SR-VP_05_06_2024_ck_bottom_metabat2_599,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",4770302.0,50.76,9.3,Uncurated genome,near complete,ck_bottom,-0.2287899050768223,Bacteria
SR-VP_05_06_2024_ck_bottom_metabat2_5962,Bacteria,860541.0,38.37,6.35,Uncurated genome,near complete,ck_bottom,-0.6103494923314325,Bacteria
SR-VP_05_06_2024_ck_bottom_metabat2_830,Bacteria,4945805.0,65.09,7.59,Uncurated genome,partial,ck_bottom,-0.4319727138284941,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_8281,"Deltaproteobacteria, Proteobacteria, Bacteria",3892374.0,45.54,15.05,Uncurated genome,near complete,ck_bottom,0.2525736859588523,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_123095,"Acidobacteria, Bacteria",4924982.0,59.13,10.78,Uncurated genome,near complete,ck_bottom,-0.08111173975518149,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_12579,"Acidobacteriales, Acidobacteriia, Acidobacteria, Bacteria",3681335.0,63.45,9.62,Uncurated genome,near complete,ck_bottom,-0.19496004055841754,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_7933_sub,"Deltaproteobacteria, Proteobacteria, Bacteria",3704345.0,48.85,16.1,Uncurated genome,near complete,ck_bottom,0.32001496675438457,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_7915,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",2899055.0,56.69,11.79,Uncurated genome,near complete,ck_bottom,0.008447409313246723,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_7759,Bacteria,7253577.0,64.96,10.05,Uncurated genome,near complete,ck_bottom,-0.1512316707309478,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_759322,"Chloroflexi, Bacteria",34791.0,52.84,6.35,Uncurated genome,partial,ck_bottom,-0.6103494923314325,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_7565,"Acidobacteria, Bacteria",4875872.0,58.53,9.84,Uncurated genome,near complete,ck_bottom,-0.17234859417187076,Bacteria
SR-VP_05_06_2024_ck_bottom_Zixibacteria_55_11,"Zixibacteria, Bacteria",3576641.0,54.91,10.62,Uncurated genome,near complete,ck_bottom,-0.0960652894222398,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_35409,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",3108598.0,56.98,59.84,Uncurated genome,near complete,ck_bottom,1.6328700284301894,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_32333,Archaea,809684.0,40.91,9.51,Uncurated genome,partial,ck_bottom,-0.2064604286787337,Archaea
SR-VP_05_06_2024_ck_bottom_vamb_30061,Bacteria,3815951.0,40.67,5.91,Uncurated genome,near complete,ck_bottom,-0.6821584738180257,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_27452,Bacteria,5066937.0,59.57,35.43,Uncurated genome,near complete,ck_bottom,1.1087546136413478,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_27206,"Microgenomates, Bacteria",580076.0,43.0,7.44,Uncurated genome,near complete,ck_bottom,-0.451933456391032,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_12319,"Nitrospirae, Bacteria",3870435.0,57.1,37.71,Uncurated genome,near complete,ck_bottom,1.171121006034233,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_24275,"Gammaproteobacteria, Proteobacteria, Bacteria",2929950.0,58.5,27.92,Uncurated genome,near complete,ck_bottom,0.8705389726581392,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_22059,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",3848921.0,37.11,21.49,Uncurated genome,near complete,ck_bottom,0.6087834054183863,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_215782,"Euryarchaeota, Archaea",2125639.0,54.48,24.76,Uncurated genome,near complete,ck_bottom,0.750425142580363,Archaea
SR-VP_05_06_2024_ck_bottom_vamb_18205,Archaea,479027.0,47.3,11.14,Uncurated genome,partial,ck_bottom,-0.04826207073689481,Archaea
SR-VP_05_06_2024_ck_bottom_vamb_17950,Bacteria,2855884.0,40.5,8.5,Uncurated genome,near complete,ck_bottom,-0.3187381417397619,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_17696,"Proteobacteria, Bacteria",4335570.0,67.79,13.84,Uncurated genome,near complete,ck_bottom,0.16875864495349102,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_17526,Archaea,427171.0,42.01,5.02,Uncurated genome,partial,ck_bottom,-0.8453743715323949,Archaea
SR-VP_05_06_2024_ck_bottom_vamb_14630,"Euryarchaeota, Archaea",3837361.0,41.61,13.6,Uncurated genome,near complete,ck_bottom,0.1512654875059738,Archaea
SR-VP_05_06_2024_ck_bottom_vamb_14474_sub,"Acidobacteria, Bacteria",8015650.0,60.14,11.29,Uncurated genome,near complete,ck_bottom,-0.03488692707446228,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_14150_sub,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",1714937.0,54.28,5.65,Uncurated genome,partial,ck_bottom,-0.7271487600776829,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_13747,"Acidobacteria, Bacteria",7105458.0,57.48,72.95,Uncurated genome,near complete,ck_bottom,1.8309699697327622,Bacteria
SR-VP_05_06_2024_ck_bottom_vamb_13336_sub,"Methanomicrobiales, Methanomicrobia, Euryarchaeota, Archaea",2194367.0,60.65,11.46,Uncurated genome,megabin,ck_bottom,-0.019941593949439174,Archaea
SR-VP_05_06_2024_ck_bottom_vamb_22187,"Euryarchaeota, Archaea",1628694.0,62.22,8.48,Uncurated genome,near complete,ck_bottom,-0.3210938554322209,Archaea
SR-VP_05_06_2024_ck_bottom_maxbin2_398_sub,"Deltaproteobacteria, Proteobacteria, Bacteria",4269239.0,49.16,5.35,Uncurated genome,partial,ck_bottom,-0.7817077443281175,Bacteria
SR-VP_05_06_2024_ck_bottom_Jupiter_mini-Borg_34_767,"Borg, ECE",52741.0,34.46,766.79,Uncurated genome,partial,ck_bottom,4.183408664640195,Borg
SR-VP_05_06_2024_ck_bottom_maxbin2_37,Archaea,2808663.0,51.41,19.85,Uncurated genome,near complete,ck_bottom,0.5293997018971668,Archaea
SR-VP_05_06_2024_ck_bottom_maxbin2_121_sub,"Alphaproteobacteria, Proteobacteria, Bacteria",5261230.0,64.23,10.88,Uncurated genome,partial,ck_bottom,-0.07187806380823591,Bacteria
SR-VP_05_06_2024_ck_bottom_Methanoperedens_44_47,"Black_host_Methanoperedens_contigs_Illumina_by_Np_final, Euryarchaeota, Archaea",2511192.0,44.03,46.7,Uncurated genome,near complete,ck_bottom,1.384939859438819,Archaea
SR-VP_05_06_2024_ck_bottom_maxbin2_117_sub,"Proteobacteria, Bacteria",3460557.0,63.58,7.59,Uncurated genome,partial,ck_bottom,-0.4319727138284941,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_108,"Rhodocyclales, Betaproteobacteria, Proteobacteria, Bacteria",6419297.0,64.57,9.57,Uncurated genome,near complete,ck_bottom,-0.20017109977116965,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_104_sub,"Alphaproteobacteria, Proteobacteria, Bacteria",4846418.0,68.67,10.76,Uncurated genome,near complete,ck_bottom,-0.08296875050239416,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_100_sub,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",3832205.0,55.86,9.39,Uncurated genome,near complete,ck_bottom,-0.21915901201586108,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_65_sub,"Methanomicrobiales, Methanomicrobia, Euryarchaeota, Archaea",2074162.0,59.48,8.23,Uncurated genome,near complete,ck_bottom,-0.35101829054705425,Archaea
SR-VP_05_06_2024_ck_bottom_concoct_6,"Bacteroidetes, Bacteria",5047350.0,46.47,21.94,Uncurated genome,near complete,ck_bottom,0.6295071496110514,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_57_sub,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",2390817.0,56.61,9.41,Uncurated genome,partial,ck_bottom,-0.21703135163874432,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_50_sub,Bacteria,9407908.0,70.86,5.83,Uncurated genome,megabin,ck_bottom,-0.6957873048736316,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_2_sub,"Thaumarchaeota, TACK, Archaea",3354651.0,37.23,12.8,Uncurated genome,megabin,ck_bottom,0.09064086568953877,Archaea
SR-VP_05_06_2024_ck_bottom_concoct_261_sub,Bacteria,2544652.0,57.24,6.78,Uncurated genome,partial,ck_bottom,-0.5448272032837285,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_127,"Parcubacteria, Bacteria",944149.0,45.76,8.37,Uncurated genome,near complete,ck_bottom,-0.3341504207346486,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_260_sub,Bacteria,2786623.0,47.77,3.42,Uncurated genome,partial,ck_bottom,-1.2291637541615188,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_241_sub,"Deltaproteobacteria, Proteobacteria, Bacteria",1799780.0,47.46,3.93,Uncurated genome,near complete,ck_bottom,-1.0901648793548628,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_216_sub,Bacteria,3906322.0,71.14,13.76,Uncurated genome,partial,ck_bottom,0.1629615272691649,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_200_sub,Bacteria,3405862.0,47.03,4.03,Uncurated genome,megabin,ck_bottom,-1.065037929277441,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_190,Bacteria,2922320.0,69.38,5.16,Uncurated genome,partial,ck_bottom,-0.8178677257425613,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_128_sub,Bacteria,3252577.0,57.0,4.08,Uncurated genome,near complete,ck_bottom,-1.0527073168199623,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_127_sub,"Actinobacteria, Actinobacteria, Bacteria",3362271.0,70.47,8.12,Uncurated genome,near complete,ck_bottom,-0.3644741510624461,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_125,"Omnitrophica, Bacteria",1793040.0,47.99,3.46,Uncurated genome,partial,ck_bottom,-1.2175357161663998,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_119_sub,Archaea,1123490.0,52.4,3.35,Uncurated genome,megabin,ck_bottom,-1.2498439593990576,Archaea
SR-VP_05_06_2024_ck_bottom_concoct_114_sub,Bacteria,4044382.0,68.1,5.76,Uncurated genome,partial,ck_bottom,-0.7078668305282327,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_107_sub,Bacteria,8365852.0,60.49,10.22,Uncurated genome,partial,ck_bottom,-0.13445772046047422,Bacteria
SR-VP_05_06_2024_ck_bottom_UNK,Bacteria,2499542578.0,57.09,5.59,Uncurated genome,megabin,ck_bottom,-0.7378250180690249,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_255_sub,Bacteria,10835680.0,67.56,7.2,Uncurated genome,megabin,ck_bottom,-0.48472327921402303,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_13,"Gemmatimonadetes, Bacteria",3560238.0,66.29,41.88,Uncurated genome,near complete,ck_bottom,1.2760040807663033,Bacteria
SR-VP_05_06_2024_ck_bottom_concoct_189_sub,"Betaproteobacteria, Proteobacteria, Bacteria",7262733.0,55.36,10.44,Uncurated genome,megabin,ck_bottom,-0.11315972278153996,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_133_sub,"Actinobacteria, Actinobacteria, Bacteria",3757967.0,72.12,13.26,Uncurated genome,near complete,ck_bottom,0.12594767952168384,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_130_sub,Bacteria,5601950.0,66.1,8.51,Uncurated genome,megabin,ck_bottom,-0.31756236265075,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_36,"Acidobacteria, Bacteria",5012425.0,59.6,33.64,Uncurated genome,near complete,ck_bottom,1.0569115298687146,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_35,"Parcubacteria, Bacteria",867737.0,55.65,23.52,Uncurated genome,near complete,ck_bottom,0.6990468177943936,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_348,Bacteria,3026404.0,67.56,3.74,Uncurated genome,partial,ck_bottom,-1.139718693809592,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_34,Bacteria,4267675.0,58.09,23.03,Uncurated genome,near complete,ck_bottom,0.6779934085965613,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_295_sub,Bacteria,3908178.0,65.89,4.14,Uncurated genome,partial,ck_bottom,-1.0381085173988098,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_275_sub,Bacteria,6043997.0,66.8,6.19,Uncurated genome,megabin,ck_bottom,-0.6358692185395278,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_27,"Rokubacteria, Bacteria",5208068.0,71.02,31.73,Uncurated genome,near complete,ck_bottom,0.9984583003590717,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_26_sub,Bacteria,7188420.0,58.53,28.21,Uncurated genome,near complete,ck_bottom,0.8808722197778724,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_230_sub,"Deltaproteobacteria, Proteobacteria, Bacteria",2406263.0,52.5,4.91,Uncurated genome,near complete,ck_bottom,-0.8675303634296034,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_23,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",2685148.0,57.68,26.96,Uncurated genome,near complete,ck_bottom,0.8355499808080737,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_228_sub,Bacteria,2291644.0,51.68,4.62,Uncurated genome,megabin,ck_bottom,-0.9284096001423852,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_220_sub,Bacteria,7033977.0,34.79,4.72,Uncurated genome,partial,ck_bottom,-0.9069955056385688,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_205_sub,Bacteria,6022076.0,52.62,7.46,Uncurated genome,near complete,ck_bottom,-0.44924889102036314,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_38,Bacteria,5313993.0,62.88,22.68,Uncurated genome,near complete,ck_bottom,0.6626791736235185,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_2,Bacteria,4478007.0,55.52,152.2,Uncurated genome,near complete,ck_bottom,2.566391140191553,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_138,"Deltaproteobacteria, Proteobacteria, Bacteria",3240213.0,58.59,10.47,Uncurated genome,near complete,ck_bottom,-0.11029028035358701,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_20,Bacteria,5081771.0,61.52,31.93,Uncurated genome,near complete,ck_bottom,1.0047417014906581,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_139_sub,"Rhizobiales, Alphaproteobacteria, Proteobacteria, Bacteria",3111143.0,65.68,15.52,Uncurated genome,partial,ck_bottom,0.28332520951903994,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_149_sub,"Alphaproteobacteria, Proteobacteria, Bacteria",7351822.0,64.55,7.08,Uncurated genome,near complete,ck_bottom,-0.5015303975304042,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_150,"Acidobacteriales, Acidobacteriia, Acidobacteria, Bacteria",3025571.0,65.13,7.76,Uncurated genome,near complete,ck_bottom,-0.40982197104090545,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_140,"Alphaproteobacteria, Proteobacteria, Bacteria",4694115.0,67.25,8.22,Uncurated genome,near complete,ck_bottom,-0.352234096167944,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_161_sub,Bacteria,5584334.0,53.48,6.33,Uncurated genome,near complete,ck_bottom,-0.6135040690799478,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_167_sub,Bacteria,3609673.0,68.17,5.99,Uncurated genome,near complete,ck_bottom,-0.6687128931086745,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_17,"Acidobacteria, Bacteria",4791995.0,59.08,51.32,Uncurated genome,near complete,ck_bottom,1.4792762345114032,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_180_sub,Bacteria,5691943.0,61.66,9.84,Uncurated genome,megabin,ck_bottom,-0.17234859417187076,Bacteria
SR-VP_05_06_2024_ck_bottom_maxbin2_151_sub,"Chloroflexi, Bacteria",5641916.0,51.49,10.27,Uncurated genome,megabin,ck_bottom,-0.12957728129556578,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_1634,"Methylococcales, Gammaproteobacteria, Proteobacteria, Bacteria",4629975.0,50.43,11.04,Uncurated genome,near complete,n_bottom,-0.09195042601244774,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_147,"Acidobacteria, Bacteria",4900449.0,60.12,20.36,Uncurated genome,near complete,n_bottom,0.5200967248209252,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_16262_sub,"Microgenomates, Bacteria",430245.0,42.63,4.5,Uncurated genome,partial,n_bottom,-0.9893980700851226,Bacteria
SR-VP_05_06_2024_N_bottom_Euryarchaeota_66_35,"Euryarchaeota, Archaea",2369924.0,66.17,34.58,Uncurated genome,near complete,n_bottom,1.0498000133937477,Archaea
SR-VP_05_06_2024_N_bottom_metabat2_15682,"Kaiserbacteria, Parcubacteria, Bacteria",548988.0,57.51,4.82,Uncurated genome,partial,n_bottom,-0.9207015387988877,Bacteria
SR-VP_05_06_2024_N_bottom_Ignavibacteriales_43_38,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",3670591.0,42.52,39.42,Uncurated genome,near complete,n_bottom,1.1807978348631774,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_1533_sub,Bacteria,6449849.0,65.05,9.72,Uncurated genome,near complete,n_bottom,-0.21928984838904908,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_152,"Parcubacteria, Bacteria",805817.0,49.18,11.64,Uncurated genome,near complete,n_bottom,-0.039028024558104946,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_14610,"Parcubacteria, Bacteria",531282.0,51.31,5.91,Uncurated genome,partial,n_bottom,-0.7168296354433898,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_13788_sub,"Gallionellales, Betaproteobacteria, Proteobacteria, Bacteria",2907280.0,55.31,7.17,Uncurated genome,near complete,n_bottom,-0.5235698122498678,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_14186_sub,"Methanoregula, Methanomicrobiales, Methanomicrobia, Euryarchaeota, Archaea",1564158.0,48.07,5.78,Uncurated genome,partial,n_bottom,-0.7390717841771106,Archaea
SR-VP_05_06_2024_N_bottom_metabat2_14060_sub,"Ignavibacteriales, Ignavibacteria, Ignavibacteriae, Bacteria",4061256.0,34.66,10.26,Uncurated genome,partial,n_bottom,-0.16522262711877334,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_1386,"Parcubacteria, Bacteria",962064.0,54.76,8.8,Uncurated genome,near complete,n_bottom,-0.3187237453772358,Bacteria
SR-VP_05_06_2024_N_bottom_Methylocystis_sp__SC2_63_60,"Methylocystis sp. SC2, Methylocystis, Rhizobiales, Alphaproteobacteria, Proteobacteria, Bacteria",3483656.0,63.16,60.31,Uncurated genome,near complete,n_bottom,1.6060224606014986,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_12948_sub,"Nitrospirae, Bacteria",2918149.0,56.49,5.77,Uncurated genome,partial,n_bottom,-0.7408033863413885,Bacteria
SR-VP_05_06_2024_N_bottom_Black_host_Methanoperedens_44_7,"Black_host_Methanoperedens_contigs_Illumina_by_Np_final, Euryarchaeota, Archaea",2114579.0,43.71,6.66,Uncurated genome,near complete,n_bottom,-0.597355982309099,Archaea
SR-VP_05_06_2024_N_bottom_metabat2_12358_sub,"Candidatus Solibacter usitatus, Candidatus Solibacter, Solibacterales, Solibacteres, Acidobacteria, Bacteria",5547053.0,63.59,5.84,Uncurated genome,megabin,n_bottom,-0.7287446700212612,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_11865_sub,"Gammaproteobacteria, Proteobacteria, Bacteria",3025458.0,64.42,6.72,Uncurated genome,partial,n_bottom,-0.5883873123263386,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_11489,"Chloroflexi, Bacteria",6920591.0,51.89,6.41,Uncurated genome,near complete,n_bottom,-0.635616195928818,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_14559_sub,Bacteria,5532960.0,69.99,9.76,Uncurated genome,near complete,n_bottom,-0.21518306643639562,Bacteria
SR-VP_05_06_2024_N_bottom_Microgenomates_Roizmannbacteria_39_31,"Microgenomates, Bacteria",1225747.0,38.55,30.88,Uncurated genome,near complete,n_bottom,0.9366332582951786,Bacteria
SR-VP_05_06_2024_N_bottom_DPANN_Archaea_34_18,Archaea,750670.0,33.85,17.62,Uncurated genome,partial,n_bottom,0.3755591536466367,Archaea
SR-VP_05_06_2024_N_bottom_Acidobacteria_Koribacter_57_34,"Acidobacteria, Bacteria",7333239.0,57.46,34.11,Uncurated genome,near complete,n_bottom,1.0361151295691577,Bacteria
SR-VP_05_06_2024_N_bottom_maxbin2_90_sub,"Deltaproteobacteria, Proteobacteria, Bacteria",2429847.0,52.4,5.42,Uncurated genome,near complete,n_bottom,-0.8033796514098419,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_3595_sub,"Acidobacteria, Bacteria",4961163.0,59.06,10.48,Uncurated genome,near complete,n_bottom,-0.14400678796850075,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_3524_sub,"Chloroflexi, Bacteria",6946427.0,52.69,7.35,Uncurated genome,near complete,n_bottom,-0.4987751536366516,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_3497_sub,Bacteria,4914930.0,61.32,8.75,Uncurated genome,near complete,n_bottom,-0.3244217664918736,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_3491,"Gottesmanbacteria, Microgenomates, Bacteria",1059737.0,40.81,4.72,Uncurated genome,partial,n_bottom,-0.9416666672639329,Bacteria
SR-VP_05_06_2024_N_bottom_Ignavibacteria_58_44,Bacteria,4201553.0,57.96,43.85,Uncurated genome,near complete,n_bottom,1.2872992519567954,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_32,"Chloroflexi, Bacteria",4599494.0,52.62,20.67,Uncurated genome,near complete,n_bottom,0.5352079068322801,Bacteria
SR-VP_05_06_2024_N_bottom_metabat2_3184,Archaea,595544.0,35.2,6.22,Uncurated genome,near complete,n_bottom,-0.6657055601103088,Archaea
SR-VP_05_06_2024_N_bottom_metabat2_283,"Nomurabacteria, Parcubacteria, Bacteria",669323.0,39.21,17.89,Uncurated genome,near complete,n_bottom,0.3907664306592311,Bacteria
SR-VP_05_06_2024_N_bottom_Methylophilales_57_25,"Methylophilales, Betaproteobacteria, Proteobacteria, Bacteria",2623202.0,56.51,25.38,Uncurated genome,near complete,n_bottom,0.7404859954248448,Bacteria
