,uniparc_id,original_id,uniparc_version,description,pdb_chain,pdb_id,gmgc_id,mgnify_id,pdb_assembly,database
213,A0A7M3UPA4,A0A7M3UPA4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
214,A0A5Q2W6D7,A0A5Q2W6D7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
215,A0A8S5V3T3,A0A8S5V3T3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
216,A0A7G3KH51,A0A7G3KH51_1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1,,,,,,,UniParc
217,A0A481YS24,A0A481YS24_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
218,A0A6M9Z7Q8,A0A6M9Z7Q8_1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1,,,,,,,UniParc
219,A0A2R4ALP9,A0A2R4ALP9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
220,R4T9U8,R4T9U8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
221,A6MA91,A6MA91_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,,,,,,,,UniParc
222,A0A481YRN7,A0A481YRN7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,,,,,,,,UniParc
223,A0A8S5UG10,A0A8S5UG10_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,,,,,,,,UniParc
224,A0A6J5LLE3,A0A6J5LLE3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
225,A0A0A7JXY3,A0A0A7JXY3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
226,A0A3S7HIR8,A0A3S7HIR8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
227,A0A6J7WWJ9,A0A6J7WWJ9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
228,A0A3G5AHE6,A0A3G5AHE6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
229,A0A7M1RVD7,A0A7M1RVD7_4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,4,,,,,,,UniParc
230,B0LUL5,B0LUL5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
231,A0A3Q8U8V2,A0A3Q8U8V2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
232,A0A8E4ZFB6,A0A8E4ZFB6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
233,A0A8S5LYK7,A0A8S5LYK7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,,,,,,,,UniParc
234,A0A8S5QTP0,A0A8S5QTP0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
235,A0A068QLS1,A0A068QLS1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
236,A0A4D6EHJ9,A0A4D6EHJ9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
237,A0A8S5MCN0,A0A8S5MCN0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
238,A0A1D8EXM8,A0A1D8EXM8_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,,,,,,,,UniParc
239,A0A482MK73,A0A482MK73_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
240,S4VWC2,S4VWC2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
241,A0A7T8FZI9,A0A7T8FZI9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
242,D0EIN8,D0EIN8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
243,UPI00052E4955,UPI00052E4955_1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1,,,,,,,UniParc
244,A4FTG2,A4FTG2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
245,G3CAX5,G3CAX5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
246,A0A249XN82,A0A249XN82_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
247,A0A516MNH6,A0A516MNH6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
248,A0A6M9Z7E0,A0A6M9Z7E0_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1,,,,,,,UniParc
249,A0A1Y0JW69,A0A1Y0JW69_1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1,,,,,,,UniParc
250,A0A125RWQ5,A0A125RWQ5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
251,M1PCD6,M1PCD6_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,,,,,,,,UniParc
252,G8GT99,G8GT99_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
253,A0A3G5AG42,A0A3G5AG42_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
254,A0A7L4XRS4,A0A7L4XRS4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
255,A0A8S5R7K2,A0A8S5R7K2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
256,G3MAU6,G3MAU6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
257,B1ABI1,B1ABI1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
258,A0A1D3SND8,A0A1D3SND8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
259,A0A4D6E4V2,A0A4D6E4V2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
260,A0A481YR50,A0A481YR50_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
261,G3LHV4,G3LHV4_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,2,,,,,,,UniParc
262,A0A8F2E6T8,A0A8F2E6T8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
263,A0A3Q9JGV2,A0A3Q9JGV2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
264,A0A0A7RRY5,A0A0A7RRY5_2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,2,,,,,,,UniParc
265,H2DZY6,H2DZY6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
266,A0A6J5R5T4,A0A6J5R5T4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
267,A0A6J5QUM7,A0A6J5QUM7_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,,,,,,,,UniParc
268,A0A3Q8Q742,A0A3Q8Q742_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
269,A0A6J5SDW6,A0A6J5SDW6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
270,A0A6G5YJ43,A0A6G5YJ43_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
271,A0A7S8BET7,A0A7S8BET7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
272,A0A5S9EQI1,A0A5S9EQI1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
273,A0A8F8KL82,A0A8F8KL82_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
274,A0A286S2D1,A0A286S2D1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
275,A0A514K377,A0A514K377_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
276,A0A516LYV3,A0A516LYV3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
277,J7IPM5,J7IPM5_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,,,,,,,,UniParc
278,A7KUV6,A7KUV6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
279,A0A6M5CCK9,A0A6M5CCK9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
280,A0A3G5AGV4,A0A3G5AGV4_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,,,,,,,,UniParc
281,A0A6J7WIT0,A0A6J7WIT0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
282,A0A482MIE7,A0A482MIE7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
283,A0A060A9P7,A0A060A9P7_2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,2,,,,,,,UniParc
284,A0A6M9Z7Y6,A0A6M9Z7Y6_1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1,,,,,,,UniParc
285,A0A0S2YRV8,A0A0S2YRV8_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,,,,,,,,UniParc
286,A0A6N1NM84,A0A6N1NM84_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
287,A0A1L4BKA1,A0A1L4BKA1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
288,A0A2P0VMP8,A0A2P0VMP8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
289,A0A565DAM7,A0A565DAM7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
290,A0A345BNW5,A0A345BNW5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
291,A0A7M1RZI0,A0A7M1RZI0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
292,A0A481YT30,A0A481YT30_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
293,A0A0B5JE56,A0A0B5JE56_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
294,A0A8S5SNB4,A0A8S5SNB4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
295,A0A8S5QU08,A0A8S5QU08_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
296,A0A7D3QTQ2,A0A7D3QTQ2_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,,,,,,,,UniParc
297,A0A8S5Q478,A0A8S5Q478_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
298,A0A1Y0T033,A0A1Y0T033_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
299,A0A1I9SA88,A0A1I9SA88_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
300,A0A516MB47,A0A516MB47_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
301,A0A8S5M555,A0A8S5M555_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
302,A0A8G0PVV7,A0A8G0PVV7_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
303,A0A110B6D6,A0A110B6D6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
304,A0A346M140,A0A346M140_2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,2,,,,,,,UniParc
305,A0A5J6VJS9,A0A5J6VJS9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
306,A0A127AWD6,A0A127AWD6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
307,A0A7D3QGE9,A0A7D3QGE9_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,,,,,,,,UniParc
308,A0A8S5RUJ3,A0A8S5RUJ3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
309,A0A3G5ABF0,A0A3G5ABF0_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,,,,,,,,UniParc
310,A0A7M1S120,A0A7M1S120_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
311,A0A384ZXD2,A0A384ZXD2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
312,A0A6J5SI41,A0A6J5SI41_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
313,A0A1S6UAW9,A0A1S6UAW9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
314,A0A7L8ZKD8,A0A7L8ZKD8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
315,UPI0020CF6C83,UPI0020CF6C83_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
316,P0DOQ3,P0DOQ3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
317,A0A6J5P823,A0A6J5P823_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
318,A0A345VNE5,A0A345VNE5_2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,2,,,,,,,UniParc
319,A0A1B2RVR7,A0A1B2RVR7_1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1,,,,,,,UniParc
320,A0A2R4N9I1,A0A2R4N9I1_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1,,,,,,,UniParc
321,A0A2P1GMP5,A0A2P1GMP5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
322,B4YYR0,B4YYR0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
323,A0A076FGH1,A0A076FGH1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
324,A0A3G4ZP87,A0A3G4ZP87_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
325,G8DGZ0,G8DGZ0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
326,A0A3G5A5A0,A0A3G5A5A0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
327,A0A1L3KJH7,A0A1L3KJH7_1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1,,,,,,,UniParc
328,A0A3G8EWK2,A0A3G8EWK2_2_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,2,,,,,,,UniParc
329,A0A1L3KMB1,A0A1L3KMB1_1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1,,,,,,,UniParc
330,Q0E506,Q0E506_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
331,A0A0F7L9A0,A0A0F7L9A0_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,,,,,,,,UniParc
332,A0A7S5T7A5,A0A7S5T7A5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
333,A0A8S5SJ29,A0A8S5SJ29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
334,A0A1B1ISS4,A0A1B1ISS4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
335,A0A516L0R7,A0A516L0R7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
336,A0A516MBE4,A0A516MBE4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
337,A0A2Z3EHG5,A0A2Z3EHG5_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,,,,,,,,UniParc
338,A0A811BSJ2,A0A811BSJ2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
339,A0A0E3M0K5,A0A0E3M0K5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
340,A0A4Y5TQZ6,A0A4Y5TQZ6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
341,A0A411BBR2,A0A411BBR2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
342,A0A6N0GYH7,A0A6N0GYH7_1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1,,,,,,,UniParc
343,A0A1B2RVN4,A0A1B2RVN4_1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1,,,,,,,UniParc
344,J7LG41,J7LG41_1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1,,,,,,,UniParc
345,A0A218NJU9,A0A218NJU9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
346,A0A2S0R9G1,A0A2S0R9G1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
347,A0A6G5YE87,A0A6G5YE87_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
348,A0A4Y5NRL8,A0A4Y5NRL8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
349,A0A345AWU9,A0A345AWU9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
350,A0A6J5QVS0,A0A6J5QVS0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
351,A0A6J5N346,A0A6J5N346_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
352,A0A1I9UVN9,A0A1I9UVN9_2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,2,,,,,,,UniParc
353,A0A514CZH9,A0A514CZH9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
354,A0A2H4UVH4,A0A2H4UVH4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
355,A0A1I9SH80,A0A1I9SH80_2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,2,,,,,,,UniParc
356,A0A7L8JF74,A0A7L8JF74_1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1,,,,,,,UniParc
357,A0A1L3KIV2,A0A1L3KIV2_3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,3,,,,,,,UniParc
358,A0A1S5V1Q8,A0A1S5V1Q8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
359,A0A8S5NMN6,A0A8S5NMN6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
360,A0A343LE99,A0A343LE99_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
361,UPI000018F621,UPI000018F621_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,,,,,,,,UniParc
362,A0A7S5RG32,A0A7S5RG32_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
363,A0A481Z0T4,A0A481Z0T4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
364,A0A481YNH7,A0A481YNH7_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
365,A0A886NIS9,A0A886NIS9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
366,A0A482CGL3,A0A482CGL3_1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1,,,,,,,UniParc
367,A0A1E1FFQ4,A0A1E1FFQ4_2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,2,,,,,,,UniParc
368,A0A1U9HRM3,A0A1U9HRM3_1_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,1,,,,,,,UniParc
369,A0A1L3KJE7,A0A1L3KJE7_1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1,,,,,,,UniParc
370,A0A0A7NNN3,A0A0A7NNN3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
371,A0A8S5U2L0,A0A8S5U2L0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
372,F1D0Q8,F1D0Q8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
373,A0A5Q2F7Z9,A0A5Q2F7Z9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
374,A0A1V0SG65,A0A1V0SG65_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
375,A0A2P1IP99,A0A2P1IP99_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
376,A0A1L3KMF1,A0A1L3KMF1_1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1,,,,,,,UniParc
377,A0A6M3YU25,A0A6M3YU25_2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,2,,,,,,,UniParc
378,A0A1S5VYQ5,A0A1S5VYQ5_2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,2,,,,,,,UniParc
379,A0A2Z4QKB0,A0A2Z4QKB0_1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1,,,,,,,UniParc
380,A0A1L3KLT4,A0A1L3KLT4_1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1,,,,,,,UniParc
381,S4W4A8,S4W4A8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
382,A0A514D719,A0A514D719_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
383,A0A8S5U8B6,A0A8S5U8B6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
384,A0A6J5P1Q8,A0A6J5P1Q8_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,,,,,,,,UniParc
385,A0A6J5MEG1,A0A6J5MEG1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
386,M4QNU5,M4QNU5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
387,A0A2H4PA01,A0A2H4PA01_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
388,G9E697,G9E697_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
389,A0A2U9Q1M9,A0A2U9Q1M9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
390,K4ERV5,K4ERV5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
391,A0A7T1LYR5,A0A7T1LYR5_2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,2,,,,,,,UniParc
392,A0A1L3KJ64,A0A1L3KJ64_1_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,1,,,,,,,UniParc
393,A0A8S5NRL8,A0A8S5NRL8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
394,A0A6J5TBC1,A0A6J5TBC1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
395,A0A9E7QN02,A0A9E7QN02_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
396,A0A6J5MZL4,A0A6J5MZL4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
397,A0A6J5LBE0,A0A6J5LBE0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
398,S4VS24,S4VS24_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,,,,,,,,UniParc
399,A0A6J5NS18,A0A6J5NS18_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
400,A0A6J5NKR8,A0A6J5NKR8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
401,A0A7D5BRK2,A0A7D5BRK2_1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,1,,,,,,,UniParc
402,A0A7D3QR33,A0A7D3QR33_1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,1,,,,,,,UniParc
403,A0A0P0QKL0,A0A0P0QKL0_4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,4,,,,,,,UniParc
404,A0A1L2CUM4,A0A1L2CUM4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
405,S5M5A1,S5M5A1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
406,A0A514TWG4,A0A514TWG4_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,,,,,,,,UniParc
407,Q19CE3,Q19CE3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
408,A0A3G5AAL5,A0A3G5AAL5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
409,A0A6J7X5C8,A0A6J7X5C8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
410,A0A8S5VWF4,A0A8S5VWF4_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000,,,,,,,,UniParc
411,A0A077JHF8,A0A077JHF8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
412,A0A6J7X5A9,A0A6J7X5A9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
413,A0A3G5AIK9,A0A3G5AIK9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
414,A0A3G4ZRD1,A0A3G4ZRD1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,,,,,,,,UniParc
415,A0A6C0X456,A0A6C0X456_1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1,,,,,,,UniParc
416,A0A3G1RP79,A0A3G1RP79_2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,2,,,,,,,UniParc
417,A0A8K1MYM9,A0A8K1MYM9_3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000,3,,,,,,,UniParc
418,A0A1L3KKL5,A0A1L3KKL5_1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1,,,,,,,UniParc
419,A0A7M1ID52,A0A7M1ID52_1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000,1,,,,,,,UniParc
420,A0A8S5UW41,A0A8S5UW41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
421,A0A1B1IQ80,A0A1B1IQ80_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
422,A0A8S5V4J7,A0A8S5V4J7_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000,,,,,,,,UniParc
423,A0A822ZZ27,A0A822ZZ27_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
424,A0A0H4IP49,A0A0H4IP49_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000,,,,,,,,UniParc
