,host_genome_id,symbiont_genome_id,host_relative_abundance,symbiont_relative_abundance,location,pair_id
114,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_bottom.metabat2.4173,0.054573867,0.070852876,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_bottom.metabat2.4173
115,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_middle.concoct.40,0.054573867,0.033503402,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_middle.concoct.40
116,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_middle.maxbin2.253,0.054573867,0.022443326,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_middle.maxbin2.253
117,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_middle.metabat2.66,0.054573867,0.07021285,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_middle.metabat2.66
118,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_middle.vamb.23306,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_middle.vamb.23306
119,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.concoct.268_sub,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.concoct.268_sub
120,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.22730,0.054573867,0.01269778,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.22730
121,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.38630,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.38630
122,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.43498,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.43498
123,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.526,0.054573867,0.06694073,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.526
124,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.60,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.60
125,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.66,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.66
126,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.metabat2.808,0.054573867,0.071324684,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.metabat2.808
127,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.vamb.31579,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.vamb.31579
128,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.vamb.67301,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.vamb.67301
129,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_N_top.vamb.78830,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_N_top.vamb.78830
130,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.054573867,0.12550257,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
131,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.10564
132,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.12185
133,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17799
134,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17911
135,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.230
136,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.3173
137,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.32
138,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.metabat2.9446
139,SR-VP_05_06_2024_N_middle.metabat2.15636_sub,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.054573867,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.15636_sub:SR-VP_05_06_2024_ck_bottom.vamb.32333
140,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_middle.concoct.40,0.024835516,0.033503402,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_middle.concoct.40
141,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_middle.maxbin2.253,0.024835516,0.022443326,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_middle.maxbin2.253
142,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_middle.metabat2.66,0.024835516,0.07021285,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_middle.metabat2.66
143,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_middle.vamb.23306,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_middle.vamb.23306
144,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.concoct.268_sub,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.concoct.268_sub
145,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.22730,0.024835516,0.01269778,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.22730
146,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.38630,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.38630
147,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.43498,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.43498
148,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.526,0.024835516,0.06694073,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.526
149,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.60,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.60
150,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.66,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.66
151,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.metabat2.808,0.024835516,0.071324684,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.metabat2.808
152,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.vamb.31579,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.vamb.31579
153,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.vamb.67301,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.vamb.67301
154,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_N_top.vamb.78830,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_N_top.vamb.78830
155,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.024835516,0.12550257,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
156,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.10564
157,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.12185
158,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17799
159,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17911
160,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.230
161,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.3173
162,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.32
163,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.metabat2.9446
164,SR-VP_05_06_2024_N_middle.metabat2.9934_sub,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.024835516,0.0,bottom,SR-VP_05_06_2024_N_middle.metabat2.9934_sub:SR-VP_05_06_2024_ck_bottom.vamb.32333
165,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_middle.maxbin2.253,0.062807776,0.022443326,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_middle.maxbin2.253
166,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_middle.metabat2.66,0.062807776,0.07021285,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_middle.metabat2.66
167,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_middle.vamb.23306,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_middle.vamb.23306
168,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.concoct.268_sub,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.concoct.268_sub
169,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.22730,0.062807776,0.01269778,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.22730
170,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.38630,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.38630
171,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.43498,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.43498
172,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.526,0.062807776,0.06694073,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.526
173,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.60,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.60
174,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.66,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.66
175,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.metabat2.808,0.062807776,0.071324684,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.metabat2.808
176,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.vamb.31579,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.vamb.31579
177,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.vamb.67301,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.vamb.67301
178,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_N_top.vamb.78830,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_N_top.vamb.78830
179,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.062807776,0.12550257,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
180,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.10564
181,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.12185
182,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.17799
183,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.17911
184,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.230
185,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.3173
186,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.32
187,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.metabat2.9446
188,SR-VP_05_06_2024_N_middle.vamb.7142,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.062807776,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7142:SR-VP_05_06_2024_ck_bottom.vamb.32333
189,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_middle.metabat2.66,0.03259429,0.07021285,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_middle.metabat2.66
190,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_middle.vamb.23306,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_middle.vamb.23306
191,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.concoct.268_sub,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.concoct.268_sub
192,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.22730,0.03259429,0.01269778,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.22730
193,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.38630,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.38630
194,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.43498,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.43498
195,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.526,0.03259429,0.06694073,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.526
196,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.60,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.60
197,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.66,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.66
198,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.metabat2.808,0.03259429,0.071324684,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.metabat2.808
199,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.vamb.31579,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.vamb.31579
200,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.vamb.67301,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.vamb.67301
201,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_N_top.vamb.78830,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_N_top.vamb.78830
202,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.03259429,0.12550257,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
203,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.10564
204,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.12185,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.12185
205,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17799,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17799
206,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.17911,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.17911
207,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.230,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.230
208,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.3173,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.3173
209,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.32,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.32
210,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.metabat2.9446,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.metabat2.9446
211,SR-VP_05_06_2024_N_middle.vamb.7447_sub,SR-VP_05_06_2024_ck_bottom.vamb.32333,0.03259429,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.7447_sub:SR-VP_05_06_2024_ck_bottom.vamb.32333
212,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_middle.vamb.23306,0.030694515,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_middle.vamb.23306
213,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.concoct.268_sub,0.030694515,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.concoct.268_sub
214,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.22730,0.030694515,0.01269778,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.22730
215,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.38630,0.030694515,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.38630
216,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.43498,0.030694515,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.43498
217,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.526,0.030694515,0.06694073,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.526
218,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.60,0.030694515,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.60
219,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.66,0.030694515,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.66
220,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.metabat2.808,0.030694515,0.071324684,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.metabat2.808
221,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.vamb.31579,0.030694515,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.vamb.31579
222,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.vamb.67301,0.030694515,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.vamb.67301
223,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_N_top.vamb.78830,0.030694515,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_N_top.vamb.78830
224,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub,0.030694515,0.12550257,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_ck_bottom.maxbin2.19_sub
225,SR-VP_05_06_2024_N_middle.vamb.8613_sub,SR-VP_05_06_2024_ck_bottom.metabat2.10564,0.030694515,0.0,bottom,SR-VP_05_06_2024_N_middle.vamb.8613_sub:SR-VP_05_06_2024_ck_bottom.metabat2.10564
